cuce,número,código_unspsc,objeto_de_gasto,descripción_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razón_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma,numero,codigo_unspsc,descripcion_del_bien_o_servicio,nombre_o_razon_social_del_proponente_adjudicado
20-1345-00-1087604-1-1,,,24110,,GLB,10,1941.15,1941.15,,,,10,1941.15,1941.15,Contratado,Cronograma 0,4,7215000,RETIRO CANALETA VIEJA,
20-1345-00-1087604-1-1,,,24110,,M2,5711,18437,10529.37,,,,5711,18437,10529.37,Contratado,Cronograma 0,5,7215000,CIELO FALSO CON PERFILERIA DE ALUMINIO,
20-1345-00-1087604-1-1,,,24110,,M,36,9063,32627,,,,36,9063,32627,Contratado,Cronograma 0,6,7215000,RETIRO Y REPOSICION DE PISO CERAMICO,
20-1345-00-1087604-1-1,,,24110,,GLB,10,88626,88626,,,,10,88626,88626,Contratado,Cronograma 0,7,7215000,LIMPIEZA Y RETIRO DE ESCOMBROS,
20-1345-00-1087604-1-1,,,24110,,M2,743,10716,79620,,,,743,10716,79620,Contratado,Cronograma 0,8,7215000,RETIRO DE VENTANAS DE MADERA,
20-1345-00-1087604-1-1,,,24110,,M,97,12519,1214.34,,,,97,12519,1214.34,Contratado,Cronograma 0,9,7215000,RECUADRE PORTICO,
20-1345-00-1087604-1-1,,,24110,,M2,846,11279,95420,,,,846,11279,95420,Contratado,Cronograma 0,10,7215000,REVOQUE INTERIOR DE CEMENTO,
20-1345-00-1087604-1-1,,,24110,,GLB,10,25176,25176,,,,10,25176,25176,Contratado,Cronograma 0,11,7215000,SOPORTE METALICO PARA CABLES,
20-1345-00-1087604-1-1,,,24110,,GLB,10,80218,80218,,,,10,80218,80218,Contratado,Cronograma 0,12,7215000,REPOSICION CUMBRERA PLACA ONDULADA,
20-1345-00-1087604-1-1,,,24110,,GLB,10,4203.28,4203.28,,,,10,4203.28,4203.28,Contratado,Cronograma 0,13,7215000,"RETIRO DE CIELO RAZO, YESO, MADERA",
20-1124-00-1079242-1-1,,,39100,,BIDON,50,130,6500,,,,50,130,6500,Contratado,Cronograma 0,1,4713000,ALCOHOL EN GEL 5 LITROS,
20-1124-00-1079242-1-1,,,39100,,CAJAS,100,260,26000,,,,100,260,26000,Contratado,Cronograma 0,2,4713000,PAPEL TOALLA CAJA X 20,
20-1124-00-1079242-1-1,,,39100,,LITROS,600,8,4800,,,,600,8,4800,Contratado,Cronograma 0,3,4713000,LAVANDINA AL 5%,
21-1201-00-1145386-1-1,,,34200,,TUBO,666,75,49950,,,,666,75,49950,Contratado,Cronograma 0,1,1214190,Oxígeno o - CILINDRO CARGADO CON OXIGENO GAS MED. DE 6M3 (NO INCLUYE CILINDRO),
20-0417-07-1082907-1-1,,,34200,,AMP.,3000,2600,78000,,,,3000,2600,78000,Contratado,Cronograma 0,1,5121000,ALBUMINA HUMANA,
20-0901-00-1083966-1-1,,,34200,,BOLS 50Kg,3770,265,999050,,250,942500,,,,Resuelto,Cronograma 0,1,1235000,FERTILIZANTE  FOSFATO DIAMONICO (18-46-00),ESCOBAR AGUILAR MAURICIO
20-0417-06-1086799-1-1,,,34200,,PIEZA,90000,13,117000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0,1,4217000,Gorro descartable para mujer,
20-0417-06-1086799-1-1,,,34200,,FRASCO,1000,250,25000,,250,25000,1000,250,25000,Contratado,Cronograma 0,2,4217000,Alcohol en gel,MEDINA PINTO SUSET BRIGITTE
20-0417-06-1086799-1-1,,,34200,,PIEZA,9000,55,49500,,305,27450,9000,305,27450,Contratado,Cronograma 0,3,4217000,Barbijo KN-95,PEREZ ARCE DANIEL
20-0417-06-1086799-1-1,,,34200,,PIEZA,80000,6,48000,,27,21600,80000,27,21600,Contratado,Cronograma 0,4,4217000,Barbijos quirúrgicos,EQUIPOS Y SERVICIOS CISE S.R.L.
20-0417-06-1086799-1-1,,,34200,,PIEZA,62000,8,49600,,78,48360,62000,78,48360,Contratado,Cronograma 0,5,4217000,Cubre zapatos,ORELLANA AVILA JOSE GUILLERMO
20-0417-06-1086799-1-1,,,34200,,PIEZA,1800,270,48600,,215,38700,1800,215,38700,Contratado,Cronograma 0,6,4217000,Batas descartables,TERRAZAS RIVAS MIGUEL ANGEL
20-0422-00-1087982-1-1,,,39100,,BIDON,12,75,900,,,,12,67,804,Contratado,Cronograma 0,1,4713000,"JABON LIQUIDO DE 5 LITROS, ANTIBACTERIAL DE MANOS (PRESENTACION CAJA DE 2 UNIDADES), ADJUNTAR REGISTRO SANITARIO.",
20-0422-00-1087982-1-1,,,33300,,UNIDAD,200,90,18000,,,,200,70,14000,Contratado,Cronograma 0,2,4213000,"BATAS REUTILIZABLES- MATERIAL DE TELA TASLAN IMPERMEABLE ENGOMADO GRUESA DE 1RA CALIDAD.MANGA LARGA CON PUÑO DE MANO, SIN COSTURA EN LA PARTE SUPERIOR DE LAS MANGAS Y HOMBROS TIPO RANGLAN.SUJETADORES",
20-0422-00-1087982-1-1,,,33300,,UNIDAD,200,105,21000,,,,200,90,18000,Contratado,Cronograma 0,3,4213000,"MAMELUCOS REUTILIZABLES-MATERIAL DE TELA TASLAM IMPERMEABLE DE PRIMERA CALIDAD, RESISTENTE A LOS FLUIDOS Y AGUA, CON ELASTICO EN LA CAPUCHA, CINTURA, TOBILLOS.- CIERRE DE DOBLE SENTIDO CON CUBIERTA.",
21-0905-00-1182836-1-1,,,39400,,UNIDAD,3,13023,39069,,,,3,11500,34500,Contratado,Cronograma 0,1,4227170,Mezcladores de aire de oxígeno - MEZCLADOR DE OXIGENO CON MANGUERAS,
20-1326-00-1053568-2-1,,,24110,,TOTAL,1,282856.2,282856.2,,281691.09,281691.09,1,281691.09,281691.09,Contratado,Cronograma 0,1,7210000,REACONDICIONAMIENTO SALA DE AISLAMIENTO COVID-19 U.E. TECNICO HUMANISTICO,ASOCIACION ACCIDENTAL CONSCUR - CUZUP
20-1302-00-1044902-0-E,,,43400,,EQUIPO,100,,,,2100,21000,100,2100,21000,Contratado,Cronograma,1,5121000,COMPRA DE BOTELLON DE OXIGENO PEQUEÑO PARA PREVENCION CONTROL Y ATENCION DE LA EMERGENCIA DE SALUD PUBLICA DE IMPORTANCIA NACIONAL PROVOCADA POR EL CORONAVIRUS COVID-19,ENLACE VIDA S.R.L.
21-0901-02-1175578-1-1,,,43400,,UNID,5200,2800,145600,,2750,143000,520,2750,143000,Contratado,Cronograma 0,1,4227170,"Cilindros de gas o dispositivos relacionados para uso médico - ADQUISICION DE 52 CILINDROS DE OXIGENO DE OXIGENO DE 6M3, PARA EL HOSPITAL SANTA BARBARA",MEDRANO ESTRADA LUIS DAVID
21-0906-03-1183742-1-1,,,34200,,GAS,833,60,49980,,,,833,59.99,49971.67,Contratado,Cronograma 0,1,1214190,Oxígeno o - OXIGENO,
21-0906-03-1135022-1-1,,,34200,,GAS,5000,1000,50000,,,,5000,1000,50000,Contratado,Cronograma 0,1,1214190,Oxígeno o - OXIGENO MEDICINAL,
20-1702-00-1041089-0-E,,,34200,,M3,1851,,,,270,49977,1851,270,49977,Contratado,Cronograma,1,4214000,OXIGENO MEDICINAL,ANTEZANA  DE CALLEJAS CLAUDIA VERONICA
20-1327-00-1079503-1-2,,,34500,,PIEZA,10,1500,1500,,,,,,,No se presentaron proponentes,Cronograma 0,1,4112000,LENTES DE PLOMO,
20-1327-00-1079503-1-2,,,43120,,EQUIPO,60,7000,42000,,,,,,,No se presentaron proponentes,Cronograma 0,2,4321000,COMPUTADORA DE ESCRITORIO,
20-1327-00-1079503-1-2,,,43110,,PIEZA,150,2550,38250,,2300,34500,150,2300,34500,Contratado,Cronograma 0,3,5612000,BANQUETA DE 5 SILLAS,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,43110,,PIEZA,10,98000,98000,,95000,95000,10,95000,95000,Contratado,Cronograma 0,4,5612000,MESA DE METAL DE 70 x 70,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,43400,,PIEZA,150,1200,18000,,1050,15750,150,1050,15750,Contratado,Cronograma 0,5,4110000,BIOMBO DE TRES CUERPOS,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,43400,,PIEZA,150,48000,7200,,42000,6300,150,42000,6300,Contratado,Cronograma 0,6,4411000,GRADILLA DE 2 PELDAÑOS,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,34600,,PIEZA,350,40000,14000,,39000,13650,350,39000,13650,Contratado,Cronograma 0,7,4411000,BASUREROS  INOX CON PEDAL,LIMPIEZA GROUP S.R.L.
20-1327-00-1079503-1-2,,,34500,,PIEZA,10,95000,95000,,,,,,,No se presentaron proponentes,Cronograma 0,8,4112000,GUANTES DE PLOMO,
20-1327-00-1079503-1-2,,,34500,,PIEZA,10,70000,70000,,,,,,,No se presentaron proponentes,Cronograma 0,9,4112000,COLLARIN DE PLOMO,
20-1327-00-1079503-1-2,,,43110,,PIEZA,60,2100,12600,,2000,12000,60,2000,12000,Contratado,Cronograma 0,10,5612000,ESCRITORIO METÁLICO,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,43110,,PIEZA,140,2300,32200,,2200,30800,140,2200,30800,Contratado,Cronograma 0,11,5612000,VITRINA METALICA,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,43110,,PIEZA,180,45000,8100,,38000,6840,180,38000,6840,Contratado,Cronograma 0,12,5612000,PERCHERO METÁLICO,ZAMBRANA CHOQUE NELSON
20-1327-00-1079503-1-2,,,43400,,PIEZA,40,1485,5940,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0,13,4411000,SILLA DE RUEDAS,
20-1327-00-1079503-1-2,,,43400,,PIEZA,200,50000,10000,,50000,10000,200,50000,10000,Contratado,Cronograma 0,14,4411000,MANÓMETROS DE PRESION,LOPEZ FLORES RONALD OCTAVIO
20-1327-00-1079503-1-2,,,43120,,EQUIPO,80,1300,10400,,,,,,,No se presentaron proponentes,Cronograma 0,15,4321000,IMPRESORAS,
20-1801-00-1082217-1-1,,,43110,,pieza,5,6000,30000,,,,5,6000,30000,Contratado,Cronograma 0,1,5612000,"VITRINA EMPOTRADA, de madera crespito de 5 mt de largo x2.5 mt de alto x0.35 de fondo de 7 divisiones con fondo, pintado y barnizado",
20-1801-00-1082217-1-1,,,43110,,pieza,12,2500,30000,,,,12,2500,30000,Contratado,Cronograma 0,2,5612000,"Estante de madera, tipo vitrina de madera crespito de 2.5 mt de alto x 1.20 mt de largo x 0.35 de fondo de 7 divisiones con fondo, pintado y barnizado",
20-1801-00-1082217-1-1,,,43110,,pieza,1,100,100,,,,1,100,100,Contratado,Cronograma 0,3,5612000,"Mesita de madera, madera crespito de 1mt x0.60 x 0.80 de alto, pintado y barnizado",
20-0902-43-1078718-1-1,,,34200,,M3,4347,115,49990.5,,,,4347,110,47817,Contratado,Cronograma 0,1,4227000,OXIGENO,
20-3701-00-1084738-1-1,,,34200,,COMP.,1875,1.42,2662.5,,,,1875,1.42,2662.5,Contratado,Cronograma 0,1,5116000,ANTIGRIPAL COMPUESTO INTI 500 MG,
20-3701-00-1084738-1-1,,,34200,,COMP.,2500,3.5,8750,,,,2500,3.5,8750,Contratado,Cronograma 0,2,5121000,VITAMINA C + ZINC 500 MG,
20-3701-00-1084738-1-1,,,34200,,COMP.,750,8.9,6675,,,,750,7.92,5940,Contratado,Cronograma 0,3,5110000,AZITROMICINA,
20-3701-00-1084738-1-1,,,34200,,COMP.,1750,14.5,25375,,,,1750,13.32,23310,Contratado,Cronograma 0,4,5121000,AMOXICILINA + ACIDO CLAVULANICO 875 MG,
20-3701-00-1084738-1-1,,,34200,,COMP.,1250,0.36,450,,,,1250,0.36,450,Contratado,Cronograma 0,5,5112000,ACIDO ACETIL SALICILICO 100 MG,
20-3701-00-1084738-1-1,,,34200,,CAP.,2500,0.38,950,,,,2500,0.38,950,Contratado,Cronograma 0,6,5117000,OMEPRAZOL 20 MG,
20-3701-00-1084738-1-1,,,34200,,COMP.,1875,0.48,900,,,,1875,0.48,900,Contratado,Cronograma 0,7,5121000,IBUPROFENO 400 MG,
20-3701-00-1084738-1-1,,,34200,,COMP.,1875,0.21,393.75,,,,1875,0.21,393.75,Contratado,Cronograma 0,8,5114000,PARACETAMOL 500 MG,
20-3701-00-1084738-1-1,,,34200,,COMP.,250,15.2,3800,,,,250,15.2,3800,Contratado,Cronograma 0,9,5125000,IVERMECTINA 6 MG,
20-1228-00-1084127-1-1,,,43400,,GLB,10,47335,47335,,,,10,47335,47335,Contratado,Cronograma 0,1,4218000,COMPRA EQUIPAMIENTO MEDICO PARA EL CENTRO DE SALUD CONZATA,
20-0902-07-1063870-1-1,,,33300,,unidad,200,12,2400,,12,2400,200,12,2400,Contratado,Cronograma 0,1,5310000,POLAINAS CUBRE ZAPATOS IMPERMEABLES,ILARI MAMANI GERMAN
20-0902-07-1063870-1-1,,,33300,,unidad,100,60,6000,,58,5800,100,58,5800,Contratado,Cronograma 0,2,5310000,TRAJE DE BIOSEGURIDAD INFANTIL,ILARI MAMANI GERMAN
20-0902-07-1063870-1-1,,,33300,,unidad,1165,90,104850,,90,104850,1165,90,104850,Contratado,Cronograma 0,3,5310000,TRAJE DE BIOSEGURIDAD ADULTOS,ILARI MAMANI GERMAN
20-0902-07-1063870-1-1,,,33300,,unidad,600,60,36000,,60,36000,600,60,36000,Contratado,Cronograma 0,4,1115000,LENTES DE BIOSEGURIDAD TIPO GOOGLE,ILARI MAMANI GERMAN
20-1201-00-1071042-1-1,,,43200,,EQUIPO,8,3418,27344,,3250,26000,8,3250,26000,Contratado,Cronograma 0,1,2328000,ARCO DE SOLDAR- ELÉCTRICO PORTATIL,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,2,8460,16920,,7614,15228,2,7614,15228,Contratado,Cronograma 0,2,2328000,TALADRO-MARTILLO 18 V,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,7,2051,14357,,1845,12915,7,1845,12915,Contratado,Cronograma 0,3,2328000,TALADRO-CON PERCUSIÓN,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,1,14015,14015,,12645,12645,1,12645,12645,Contratado,Cronograma 0,4,2328000,MARTILLO MECÁNICO- DEMOLEDOR,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,1,11136,11136,,10353,10353,1,10353,10353,Contratado,Cronograma 0,5,2328000,GENERADOR ELECTRICO-,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,1,35040,35040,,34479,34479,1,34479,34479,Contratado,Cronograma 0,6,2328000,EQUIPO DE SOLDADURA MIG/MAG-,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,8,3310,26480,,2813.5,22508,8,2813.5,22508,Contratado,Cronograma 0,7,2328000,AMOLADORA-DE 9``,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
20-1201-00-1071042-1-1,,,43200,,EQUIPO,2,6890,13780,,6210,12420,2,6210,12420,Contratado,Cronograma 0,8,2328000,TALADRO-MARTILLO,SOCIEDAD COMERCIAL E INDUSTRIAL HANSA LIMITADA
21-1205-00-1178376-1-1,,,34200,,M3,1935,15.5,29992.5,,,,1935,15.5,29992.5,Contratado,Cronograma 0,1,4227170,Cilindros de gas o dispositivos relacionados para uso médico - OXIGENO,
20-1328-00-1067654-1-1,,,42230,,glb,100,354379.41000000003,354379.41000000003,,322742.63999999996,322742.63999999996,10,322742.63999999996,322742.63999999996,Contratado,Cronograma 1,1,3011000,CONST. UNIDAD DE AISLAMIENTO COVID-19 CENTRO DE SALUD INTEGRAL SANTIVAÑEZ,ASOCIACION ACCIDENTAL A.A. CAMINEROS
20-1306-00-1084548-1-1,,,24300,,GLB,1,50000,50000,,,,1,42500,42500,Contratado,Cronograma 0,1,4014000,INSTALACION DE TENDIDO DE RED DE AIRE MEDICINAL PARA TERAPIA DE PACIENTES COVID-19 EN EL HOSPITAL MUNICIPAL ANDRES CUSCHIERI,
20-0902-42-1038435-0-E,,,34200,,BALON,1,,,,36950.4,36950.4,1,36950.4,36950.4,Contratado,Cronograma,1,1214000,ADQUISIICON DE OXIGENO GAS MEDICINAL DEL MES DE MARZO,PRAXAIR BOLIVIA S.R.L.
20-1307-00-1054374-1-1,,,25220,,MES,4,3260,13040,,3260,13040,4,3260,13040,Contratado,Cronograma 0,1,8512000,LABORATORISTA IV H.C.L,XIMENA SENZANO GARCIA
20-1307-00-1054374-1-1,,,25220,,MES,4,3000,12000,,3000,12000,4,3000,12000,Contratado,Cronograma 0,2,8011000,ENFERMERA XV H.C.L,NORMA RUEDA MU?Z
20-1307-00-1054374-1-1,,,25220,,MES,4,3000,12000,,3000,12000,4,3000,12000,Contratado,Cronograma 0,3,8512000,FARMACEUTICA II HCL,CARLA ALEJANDRA QUINTEROS CAMACHO
20-1307-00-1054374-1-1,,,25220,,MES,4,3000,12000,,3000,12000,4,3000,12000,Contratado,Cronograma 0,4,8011000,ENFERMERA XIV H.C.L,SAIDA FERNANDEZ MARCA
20-1307-00-1054374-1-1,,,25220,,MES,4,3000,12000,,3000,12000,4,3000,12000,Contratado,Cronograma 0,5,8011000,ENFERMERA XVI H.C.L,MARCIAL LAZARTE CLAROS
20-1307-00-1054374-1-1,,,25220,,MES,4,3000,12000,,3000,12000,4,3000,12000,Contratado,Cronograma 0,6,8512000,RADIOLOGO I HCL,MARIOLI CRESPO ACOSTA
21-1704-00-1150637-1-1,,,34200,,UNIDAD,500,400,2000,,,,500,400,2000,Contratado,Cronograma 0,1,1214210,Aire industrial - OXIGENO DE 2 M3,
21-1704-00-1150637-1-1,,,34200,,UNIDAD,4660,1000,46600,,,,4660,1000,46600,Contratado,Cronograma 0,2,1214210,Aire industrial - OXIGENO  DE 6 M3,
21-1704-00-1150637-1-1,,,34200,,UNIDAD,200,700,1400,,,,200,700,1400,Contratado,Cronograma 0,3,1214210,Aire industrial - OXIGENO DE 3 M3,
20-1725-00-1102146-1-1,,,24110,,GLOBAL,1,32734.18,32734.18,,,,1,30788.14,30788.14,Contratado,Cronograma 0,1,7214000,CONTRUCCION PLANTA DE OXIGENO VALLEGRANDE,
20-1401-00-1037338-0-E,,,43400,,PIEZA,10,,,,48000,48000,10,48000,48000,Contratado,Cronograma,1,4216000,"1 PZA, ASPIRADOR PARA DIALISIS, 1 PZA, CONCENTRADOR DE OXIGENO PARA DIALISIS, 1 PZA. DESFIBRILADOR PARA DIALISIS UNIDAD DE SALUD MUNICIPAL - PARA LOS DIFERENTES CENTROS DE SALUD DEL MUNICIPIO ALM- P-00",VARGAS RIVAS JOSE MIGUEL
20-0906-03-1040639-1-1,,,34200,,GAS,4285,700,299950,,440,188540,4285,440,188540,Contratado,Cronograma 0,1,1214000,OXIGENO,RAMOS PARADA JASEL ROSARIO
20-1301-00-1083048-1-1,,,43700,,EQUIPO,1,41940,41940,,,,1,33000,33000,Contratado,Cronograma 0,1,5214000,ADQUISICION DE PLANTA DE TRATAMIENTO DE AGUA (COVID-19),
20-1911-00-1061162-1-1,,,43310,,UNDS.,400,19000,76000,,19000,76000,40,19000,76000,Contratado,Cronograma 0,1,2510000,"ADQUISICIÓN DE MOTOCICLETAS PARA LOS CENTROS DE SALUD DEL MUNICIPIO DE SANTA ROSA DEL ABUNÁ, PARA LA PREVENCIÓN, CONTROL Y ATENCIÓN DEL COVID-19",IMPORT EXPORT IBERIA S.R.L.
20-0906-00-1087352-1-1,,,39900,,UNIDADE S,6000,5.64,33840,,,,6000,5.64,33840,Contratado,Cronograma 0,1,5013000,LECHE,
20-0903-00-1095121-1-1,,,34200,,KG,600,360,21600,,,,600,180,10800,Contratado,Cronograma 0,1,4219000,NITROGENO GAS MEDICINAL,
20-0903-00-1095121-1-1,,,34200,,M3,2298,200,45960,,,,2298,110,25278,Contratado,Cronograma 0,2,4227000,OXIGENO GAS MEDICINAL,
20-1129-00-1057755-2-1,,,31150,,Arroba,2030,61,123830,,58,117740,2030,58,117740,Contratado,Cronograma 0,1,5022000,Arroz Entero de Calidad (envasado de 1 @),BARRERA AMADOR GUIDO
20-1129-00-1057755-2-1,,,31150,,Kg.,2030,1,2030,,1,2030,2030,1,2030,Contratado,Cronograma 0,2,5019000,Sal (Bolsa de 1 Kg.),BARRERA AMADOR GUIDO
20-1129-00-1057755-2-1,,,31150,,Bidon,2030,56,113680,,55,111650,2030,55,111650,Contratado,Cronograma 0,3,5015000,Aceite (5 Litros),BARRERA AMADOR GUIDO
20-1129-00-1057755-2-1,,,31150,,Arroba,2030,53,107590,,50,101500,2030,50,101500,Contratado,Cronograma 0,4,5016000,Azúcar refinada (envasado de 1 @),BARRERA AMADOR GUIDO
20-1129-00-1057755-2-1,,,31150,,Paquete,1015,58,58870,,55,55825,1015,55,55825,Contratado,Cronograma 0,5,5019000,Fideo en Paquetes de 400 Gr.de formas variadas,BARRERA AMADOR GUIDO
20-1201-00-1088223-1-1,,,34200,,M3,3756,13.3,49954.8,,,,3756,13.3,49954.8,Contratado,Cronograma 0,1,5121000,OXIGENO DE GAS MEDICINAL 6M3 (RECARGA- NO INCLUYE TUBO),
20-3701-00-1080155-1-1,,,71630,,QQ,170,250,42500,,250,42500,170,250,42500,Contratado,Cronograma 0,1,5016000,ARROZ,FERNANDEZ ORTIZ LUCIA
20-3701-00-1080155-1-1,,,71630,,QQ,167,220,36740,,220,36740,167,220,36740,Contratado,Cronograma 0,2,5022000,HARINA DE TRIDO,FERNANDEZ ORTIZ LUCIA
20-3701-00-1080155-1-1,,,71630,,QQ,170,200,34000,,200,34000,170,200,34000,Contratado,Cronograma 0,3,5018000,AZUCAR,FERNANDEZ ORTIZ LUCIA
20-0901-00-1067883-1-1,,,31300,,BOL. 46 Kg,32700,5300,173310,,5250,171675,3270,5250,171675,Contratado,Cronograma 0,1,1015000,"ADQUISICIÓN DE PRODUCTOS AGRÍCOLAS, PECUARIOS Y FORESTALES (SEMILLA DE HABA VARIEDAD CINTEÑA) PARA EL PROGRAMA APOYO A LA PRODUCCIÓN AGRÍCOLA AFECTADA POR LA CUARENTENA DEL COVID - 19 EN EL DEPARTAME",BARZOLA RICALDEZ OMAR SKEPLER
21-0901-00-1163816-2-2,,,31300,,Bolsa de 20 Kg.,352,157,55264,,148,52096,352,148,52096,Contratado,Cronograma 0,1,1015160,Semillas de maíz - Semilla de Maíz  IBO-128,REYNALES VILLALBA RONALD ROGER
21-0901-00-1163816-2-2,,,31300,,Bolsa de 20 Kg.,634,158,100172,,145,91930,634,145,91930,Contratado,Cronograma 0,2,1015160,Semillas de maíz - Semilla de Maíz  IBOPERENDA-2836,REYNALES VILLALBA RONALD ROGER
20-1605-00-1082077-1-1,,,71630,,KG,1480,411,6082.8,,,,1480,40,5920,Contratado,Cronograma 0,1,5010000,AZUCAR BLANCA GRANULADA PRESENTACION  DE 5 KILOS,
20-1605-00-1082077-1-1,,,71630,,KG,2220,494,10966.8,,,,2220,41,9102,Contratado,Cronograma 0,2,5010000,ARROZ GRANO  LARGO ENTERO  PRESENTACION DE 1 KILO,
20-1605-00-1082077-1-1,,,71630,,KG,3006,494,14849.64,,,,3006,41,12324.6,Contratado,Cronograma 0,3,5010000,ARROZ GRANO  LARGO ENTERO PRESENTACION DE 1 KILO,
20-1605-00-1082077-1-1,,,71630,,KG,2505,411,10295.55,,,,2505,40,10020,Contratado,Cronograma 0,4,5010000,AZUCAR BLANCA GRANULADA PRESENTACION  DE 5 KILOS,
20-1605-00-1082077-1-1,,,71630,,BIDON,29600,3255,9634.8,,,,29600,320,9472,Contratado,Cronograma 0,5,5010000,ACEITE COMESTIBLE PRESENTACION  DE 5 LITROS,
20-1605-00-1082077-1-1,,,71630,,PAQ,29600,1107,3276.72,,,,29600,110,3256,Contratado,Cronograma 0,6,5010000,YERBA  PRESENTACION PAQUETE DE 500 GRAMOS,
20-0908-00-1047672-0-E,,,43400,,EQUIPO,20,,,,22000,44000,20,22000,44000,Contratado,Cronograma,1,4229000,ADQUISICION DE EQUIPOS MEDICOS DOS CONCENTRADOR/GENERAD OR DE OXIGENO DE FLUJO CONTINUO PARA EL CENTRO CENTINELA COVID- 19 DEPENDIENTE DEL GOBIERNO AUTONOMO DEPARTAMENTAL DEL BENI,HOSPITALIA S.R.L.
21-4601-00-1116617-1-1,,,34200,,TUBO,2940,1700,49980,,,,2940,1700,49980,Contratado,Cronograma 0,1,4112000,"RECARGA DE OXIGENO MEDICINAL DE 6 M3, PORCENTAJE DEL 99% DE PUREZA DEL OXIGENO (MINIMO)",
21-1712-00-1146431-1-1,,,34200,,EQUIPO,5,8100,40500,,,,5,8100,40500,Contratado,Cronograma 0,1,4227170,Concentradores de oxígeno - CONCENTRADOR DE OXIGENO OXIGENO DE 5 LITROS,
21-0906-03-1161745-1-1,,,34200,,GAS,5000,1000,50000,,,,5000,1000,50000,Contratado,Cronograma 0,1,1214190,Oxígeno o - OXIGENO,
20-1201-00-1089130-1-1,,,34200,,Inyectable,892,56,49952,,,,892,40,35680,Contratado,Cronograma 0,1,5121000,Imipenem + Cilastatina 500 mg + 500 mg,
20-0901-00-1066764-2-2,,,34200,,LITRO,154,870,133980,,570,87780,154,570,87780,Contratado,Cronograma 0,1,1019000,ABAMECTINA (8.4 SC),MOROCHI ANCALLE OMAR
20-0901-00-1066764-2-2,,,34200,,KILO,234,125,29250,,118,27612,234,118,27612,Contratado,Cronograma 0,2,1019000,CYMOXANIL + MANCOZEB,REYNAGA CUELLAR DAVID REYNALDO
20-0901-00-1066764-2-2,,,34200,,LITRO,155,620,96100,,420,65100,155,420,65100,Contratado,Cronograma 0,3,1019000,AZOXISTROBINA+ CIPROCONAZOL (4 DE 250 CC),MOROCHI ANCALLE OMAR
20-0901-00-1066764-2-2,,,34200,,LITRO,174,355,61770,,310,53940,174,310,53940,Contratado,Cronograma 0,4,1019000,PROPICONAZOL (4 DE 250 CC),CRUZ VILLCA IVAN
20-0903-00-1072657-1-1,,,43400,,PIEZA,4,194000,776000,,194000,776000,4,194000,776000,Contratado,Cronograma 0,1,4216000,ITEM 1 MONITOR DE DIALISIS PARA SALA COVID 19,VARGAS RIVAS JOSE MIGUEL
20-0903-00-1072657-1-1,,,43400,,PIEZA,1,64500,64500,,64500,64500,1,64500,64500,Contratado,Cronograma 0,2,4216000,ITEM 2 MONITOR DE COMPOSICION CORPORAL,VARGAS RIVAS JOSE MIGUEL
20-0903-00-1072657-1-1,,,43400,,PIEZA,1,33000,33000,,33000,33000,1,33000,33000,Contratado,Cronograma 0,3,4229000,ITEM 3 ELECTROBISTURI MINI CUTTER,VARGAS RIVAS JOSE MIGUEL
20-0417-09-1032544-0-E,,,34200,,M3,3000,,,,120,36000,3000,120,36000,Contratado,Cronograma,1,4227000,3000 M3 OXIGENO MEDICINAL. ADMINISTRACION HIS- VIACHA,PRAXAIR BOLIVIA S.R.L.
21-1101-00-1169671-1-1,,,34200,,UNIDAD,500,100,50000,,,,500,100,50000,Contratado,Cronograma 0,1,2014290,"Tanque receptor de aire - RECARGA DE OXIGENO MEDICINAL A REQUERIMIENTO DE LUNES A DOMINGO INCLUYENDO FERIADOS, PRESENTACION BOTELLON DE 6M3 (2021- 03466)",
