cuce,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma
20-0901-02-1090363-1-1,22,4110000,34200,MICROAMP OPTICAL 96- WELL REACTION PLATE,global,220,85800,18876,,,,220,85800,18876,Contratado,
20-0901-02-1090363-1-1,23,4110000,39400,MICROPIPETA DE VOLUMEN VARIABLE 100-1000uL F1,global,100,2760,2760,Unnamed: 0,1,2,1001,2760,2760,Contratado,
20-0901-02-1090363-1-1,24,4110000,34200,"KIT DE EXTRACCION DE ADN/ARN VIRAL, IBI, 300 prep",global,40,17665,70660,,,,40,17665,70660,Contratado,
20-0901-02-1090363-1-1,25,4110000,34200,"TIPS CON FILTRO DE 1000ul, EN RACKS, TruPoint",global,850,1391.2,118252,,,,850,1391.2,118252,Contratado,
20-0901-02-1090363-1-1,26,4110000,34200,MICROAMP OPTICAL 8-CAP STRIPS,global,120,1544,18528,,,,120,1544,18528,Contratado,
20-0901-02-1090363-1-1,27,4110000,34200,"KIT MagMAX DE AISLAMIENTO DE ACIDOS NUCLEICOS PATOGENO/VIRAL, 100 Rx",global,30,5619,16857,,,,30,5619,16857,Contratado,
20-0901-02-1090363-1-1,28,4110000,34200,"AGUA LIBRE DE NUCLEASAS, 500 mL",global,50,84900,4245,,,,50,84900,4245,Contratado,
20-0901-02-1090363-1-1,29,4110000,39400,GRADILLA PARA TUBOS DE MICROCENTRIFUGA DE 0.5- 1.5 mL,global,220,6000,1320,,,,220,6000,1320,Contratado,
20-1101-00-1049398-0-E,1,4110000,43400,"ADQUISICION DE UN ANALIZADOR DE QUIMICA SANGUINEA HUMASTAR 200 PARA EL SERVICIO DE LABORATORIO DEL HOSPITAL SAN PEDRO CLAVER, PARA UNA ATENCION MAS EFECTIVA A PACIENTES POSITIVOS DE CORONAVIRUS COVID",PIEZA,1,,,INTERCOM L.T.D.A.,200000,200000,1,200000,200000,Contratado,Cronograma
21-1701-00-1184317-1-1,1,1214190,34200,Oxígeno o - OXIGENO MEDICINAL,UNIDAD,5436,18,97848,PRAXAIR BOLIVIA S.R.L.,16.2,88063.2,,,,Contratado,Cronograma 0
20-1801-00-1038800-0-E,1,4214000,43400,MAMPARA (BIOMBOS),PIEZA,2,,,LIDERMED S.R.L.,1380,2760,2,1380,2760,Contratado,Cronograma
20-1801-00-1038800-0-E,2,4214000,43400,CARRO DE CURACION,PIEZA,2,,,LIDERMED S.R.L.,3821,7642,2,3821,7642,Contratado,Cronograma
20-1801-00-1038800-0-E,3,4214000,43400,LAMPARA CUELLO DE GANZO,PIEZA,2,,,LIDERMED S.R.L.,1220,2440,2,1220,2440,Contratado,Cronograma
20-1801-00-1038800-0-E,4,4214000,43400,BALON DE OXIGENO PEQUEñO PORTATIL,PIEZA,4,,,LIDERMED S.R.L.,2160,8640,4,2160,8640,Contratado,Cronograma
20-1801-00-1038800-0-E,5,4214000,43400,CAMILLA DE EXAMEN CLINICO,PIEZA,2,,,LIDERMED S.R.L.,2320,4640,2,2320,4640,Contratado,Cronograma
20-1801-00-1038800-0-E,6,4214000,43400,PORTA SUERO,PIEZA,2,,,LIDERMED S.R.L.,1397,2794,2,1397,2794,Contratado,Cronograma
20-1801-00-1038800-0-E,7,4214000,43110,SILLA DE RUEDA,PIEZA,2,,,LIDERMED S.R.L.,3010,6020,2,3010,6020,Contratado,Cronograma
20-1801-00-1038800-0-E,8,4214000,43400,GRADILLA DE 2 PELDAñOS,PIEZA,2,,,LIDERMED S.R.L.,550,1100,2,550,1100,Contratado,Cronograma
20-1801-00-1038800-0-E,9,4411000,43110,SILLONES SEMI EJECUTIVOS,PIEZA,4,,,LIDERMED S.R.L.,2010,8040,4,2010,8040,Contratado,Cronograma
20-1801-00-1038800-0-E,10,4411000,43110,ESCRITORIO METáLICO,PIEZA,4,,,LIDERMED S.R.L.,3010,12040,4,3010,12040,Contratado,Cronograma
20-1801-00-1038800-0-E,11,4214000,39400,LINTERNA,PIEZA,4,,,LIDERMED S.R.L.,280,1120,4,280,1120,Contratado,Cronograma
20-1801-00-1038800-0-E,12,4411000,43400,VITRINA METáLICA,PIEZA,2,,,LIDERMED S.R.L.,4575,9150,2,4575,9150,Contratado,Cronograma
20-1801-00-1038800-0-E,13,4214000,43400,CAMILLA DE TRANSPORTE CON RUEDA,PIEZA,1,,,LIDERMED S.R.L.,4135,4135,1,4135,4135,Contratado,Cronograma
20-1801-00-1038800-0-E,14,4110000,43400,PUPINEL,PIEZA,3,,,LIDERMED S.R.L.,10000,30000,3,10000,30000,Contratado,Cronograma
20-1801-00-1038800-0-E,15,4214000,39400,FONENDOSCOPIO,PIEZA,6,,,LIDERMED S.R.L.,1700,10200,6,1700,10200,Contratado,Cronograma
20-1801-00-1038800-0-E,16,4411000,43110,SILLA APILABLE METáLICA,PIEZA,8,,,LIDERMED S.R.L.,540,4320,8,540,4320,Contratado,Cronograma
20-0901-02-1048125-0-E,1,4110000,43400,CAMA DE CUIDADOS CRITICOS,GLOBAL,1,,,VARGAS RIVAS JOSE MIGUEL,25000,25000,1,25000,25000,Contratado,Cronograma
20-0901-02-1048125-0-E,2,4110000,43400,BOMBAS DE INFUSION,GLOBAL,3,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,15000,45000,3,15000,45000,Contratado,Cronograma
20-0901-02-1048125-0-E,3,4110000,43400,ASPIRADOR DE SECRECIONES PORTATIL,GLOBAL,3,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,15000,45000,3,15000,45000,Contratado,Cronograma
20-0901-02-1048125-0-E,4,4110000,43400,ECOGRAFO PORTATIL,GLOBAL,1,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,247500,247500,1,247500,247500,Contratado,Cronograma
20-0901-02-1048125-0-E,5,4110000,43400,CAMARA DE TRANSPORTE Y AISLAMIENTO,GLOBAL,1,,,SUBIA PERALES SILVIA VERONICA,7650,7650,1,7650,7650,Contratado,Cronograma
21-1701-00-1120535-1-1,1,5121000,34200,Alcohol70% Solución 1 L,unidad,11111,180,199998,TELCHI LITEL LTDA.,165,183331.5,11111,165,183331.5,Contratado,Cronograma 0
20-1801-00-1086401-1-1,1,4412000,39500,MARCADOR INDELEBLE COLOR NEGRO,UNIDAD,60,5,300,,,,60,4,240,Contratado,Cronograma 0
20-1801-00-1086401-1-1,2,4412000,39500,POST IT NOTAS ADHESIVAS,UNIDAD,30,6,180,,,,30,5,150,Contratado,Cronograma 0
20-1801-00-1086401-1-1,3,4412000,39500,CUADENO EMPASTADO TAMAÑO OFICIO ESPIRAL,UNIDAD,20,25,500,,,,20,24.9,498,Contratado,Cronograma 0
20-1801-00-1086401-1-1,4,4412000,39500,PEGAMENTO UHU,CAJA,20,18,360,,,,20,15,300,Contratado,Cronograma 0
20-1801-00-1086401-1-1,5,4412000,39500,PLASTOFOR DE 2 cm,UNIDAD,12,11,132,,,,12,10,120,Contratado,Cronograma 0
20-1801-00-1086401-1-1,6,4412000,39500,CORRECTOR DE CINTA,UNIDAD,50,5,250,,,,50,4.5,225,Contratado,Cronograma 0
20-1801-00-1086401-1-1,7,4412000,39500,TAJADOR,UNIDAD,150,1.5,225,,,,150,1,150,Contratado,Cronograma 0
20-1801-00-1086401-1-1,8,4412000,39500,T664220-AL,UNIDAD,63,85,5355,,,,63,80,5040,Contratado,Cronograma 0
20-1801-00-1086401-1-1,9,4412000,39500,PERFORADOR INDUSTRIAL,UNIDAD,1,300,300,,,,1,290,290,Contratado,Cronograma 0
20-1801-00-1086401-1-1,10,4412000,39500,TONEER 80 A,UNIDAD,12,750,9000,,,,12,650,7800,Contratado,Cronograma 0
20-1801-00-1086401-1-1,11,4412000,39500,ESTILETE DOBLE HOJA INOX,UNIDAD,49,12,588,,,,49,10,490,Contratado,Cronograma 0
20-1801-00-1086401-1-1,12,4412000,39500,GRAPAS  NIQUELADAS 24/6,CAJA,300,7,2100,,,,300,5,1500,Contratado,Cronograma 0
20-1801-00-1086401-1-1,13,4412000,39500,MARCADOR GRUESO COLOR AZUL,UNIDAD,60,5,300,,,,60,4,240,Contratado,Cronograma 0
20-1801-00-1086401-1-1,14,4412000,39500,PERFORADORA M-81,UNIDAD,50,90,4500,,,,50,80,4000,Contratado,Cronograma 0
20-1801-00-1086401-1-1,15,4412000,39500,PESTAÑAS SEPARADORAS,CAJA,10,100,1000,,,,10,90,900,Contratado,Cronograma 0
20-1801-00-1086401-1-1,16,4412000,39500,T664420-AL,UNIDAD,63,85,5355,,,,63,80,5040,Contratado,Cronograma 0
20-1801-00-1086401-1-1,17,4412000,39500,T664320-AL,UNIDAD,63,85,5355,,,,63,80,5040,Contratado,Cronograma 0
20-1801-00-1086401-1-1,18,4412000,39500,CINTA MAZQUIN,UNIDAD,61,10,610,,,,61,8,488,Contratado,Cronograma 0
20-1801-00-1086401-1-1,19,4412000,39500,PORTA LAPICERO,UNIDAD,6,12,72,,,,6,10,60,Contratado,Cronograma 0
20-1801-00-1086401-1-1,20,4412000,39500,TAMPO METALICO,UNIDAD,40,12,480,,,,40,10,400,Contratado,Cronograma 0
20-1801-00-1086401-1-1,21,4412000,39500,GRAPAS NIQUELADAS 23/13,CAJA,10,35,350,,,,10,34,340,Contratado,Cronograma 0
20-1801-00-1086401-1-1,22,4412000,39500,REGLA PLASTICA DE 30 cm,UNIDAD,40,4,160,,,,40,3.5,140,Contratado,Cronograma 0
20-1801-00-1086401-1-1,23,4412000,39500,BORRADOR 1x30 Unidades,CAJA,12,30,360,,,,12,29,348,Contratado,Cronograma 0
20-1801-00-1086401-1-1,24,4412000,39500,CUADERNO EMPASTADO MEDIO OFICIO,UNIDAD,60,12,720,,,,60,11.9,714,Contratado,Cronograma 0
20-1801-00-1086401-1-1,25,4412000,39500,CUADERNO EMPASATDO TAMAÑO CARTA,UNIDAD,60,25,1500,,,,60,24.9,1494,Contratado,Cronograma 0
20-1801-00-1086401-1-1,26,4412000,39500,MARCADOR GRUESO COLOR NEGRO,UNIDAD,60,5,300,,,,60,4,240,Contratado,Cronograma 0
20-1801-00-1086401-1-1,27,4412000,39500,FASTENER,CAJA,60,12,720,,,,60,10,600,Contratado,Cronograma 0
20-1801-00-1086401-1-1,28,4412000,39500,LAPICERO COLOR NEGRO PUNTA FINA,CAJA,60,26,1560,,,,60,25,1500,Contratado,Cronograma 0
20-1801-00-1086401-1-1,29,4412000,39500,MARCADOR ACRILICO COLOR AZUL,CAJA,60,36,2160,Unnamed: 0,1,2,6000.1,35,2100,Contratado,
20-1801-00-1086401-1-1,30,4412000,39500,MARCADOR  ACRILICO COLOR NEGRO,CAJA,40,36,1440,,,,40,35,1400,Contratado,
20-1801-00-1086401-1-1,31,4412000,39500,LAPIZ,CAJA,60,15,900,,,,60,14.5,870,Contratado,
20-1801-00-1086401-1-1,32,4412000,39500,RESALTADOR PUNTA GRUESA 1 x 12 Unidades,CAJA,40,36,1440,,,,40,35,1400,Contratado,
20-1801-00-1086401-1-1,33,4412000,39500,TIJERAS 8.5 ?,UNIDAD,20,11,220,,,,20,10,200,Contratado,
20-1801-00-1086401-1-1,34,4412000,39500,CALCULADORA,UNIDAD,40,80,3200,,,,40,70,2800,Contratado,
20-1801-00-1086401-1-1,35,4412000,39500,CLIP MEDIANO DE 50 mm,CAJA,50,35,1750,,,,50,34,1700,Contratado,
20-1801-00-1086401-1-1,36,4412000,39500,CARPICOLA,FRASCO,5,40,200,,,,5,38,190,Contratado,
20-1801-00-1086401-1-1,37,4412000,39500,T664120-AL,UNIDAD,99,85,8415,,,,99,80,7920,Contratado,
20-1801-00-1086401-1-1,38,4412000,39500,MARCADOR ACRILICO COLOR ROJO,CAJA,40,36,1440,,,,40,35,1400,Contratado,
20-1801-00-1086401-1-1,39,4412000,39500,SACA GRAPAS,UNIDAD,30,8,240,,,,30,6,180,Contratado,
20-1801-00-1086401-1-1,40,4412000,39500,TINTA PARA TAMPO COLOR AZUL,UNIDAD,40,8,320,,,,40,6,240,Contratado,
20-1801-00-1086401-1-1,41,4412000,39500,LAPICERO COLOR AZUL PUNTA FINA,CAJA,158,26,4108,,,,158,25,3950,Contratado,
20-1801-00-1086401-1-1,42,4412000,39500,ORGANIZADOR DE DOCUMENTOS,UNIDAD,8,80,640,,,,8,70,560,Contratado,
20-1801-00-1086401-1-1,43,4412000,39500,CARBONCILLO,PAQUET,60,80,4800,,,,60,75,4500,Contratado,
20-1801-00-1086401-1-1,44,4412000,39500,LAPICERO COLOR ROJO PUNTA FINA,CAJA,60,26,1560,,,,60,25,1500,Contratado,
20-1801-00-1086401-1-1,45,4412000,39500,MARCADOR INDELEBLE COLOR AZUL,UNIDAD,60,5,300,,,,60,4,240,Contratado,
20-1801-00-1086401-1-1,46,4412000,39500,ESPONGEROS,UNIDAD,7,10,70,,,,7,8,56,Contratado,
20-1801-00-1086401-1-1,47,4412000,39500,ENGRAMPADOR METALICO 24/6,UNIDAD,150,60,9000,,,,150,50,7500,Contratado,
20-1801-00-1086401-1-1,48,4412000,39500,CLIP PARA PAPEL DE 33mm,CAJA,19,80,1520,,,,19,30,570,Contratado,
20-1801-00-1086401-1-1,49,4412000,39500,CINTA DE EMBALAJE DE 100 yd,UNIDAD,200,10,2000,,,,200,9.5,1900,Contratado,
20-1801-00-1086401-1-1,50,4412000,39500,CUADERNO EMPASTADO TAMAÑO OFICIO,UNIDAD,70,25,1750,,,,70,24.9,1743,Contratado,
20-1801-00-1086401-1-1,51,4412000,39500,HOJAS DE COLORES T/CARTA,PAQUET E,4,70,280,,,,4,65,260,Contratado,
20-1801-00-1086401-1-1,52,4412000,39500,ISOCOLA DE 250 gr.,UNIDAD,25,15,375,,,,25,14.5,362.5,Contratado,
20-1801-00-1086401-1-1,53,4412000,39500,LAPICERO COLOR VERDE PUNTA FINA,CAJA,20,26,520,,,,20,25,500,Contratado,
20-1801-00-1086401-1-1,54,4412000,39500,MARCADOR DE AGUA COLOR ROJO,UNIDAD,60,5,300,,,,60,4,240,Contratado,
20-1801-00-1086401-1-1,55,4412000,39500,TABLERO METALICO T/OFICIO,UNIDAD,60,25,1500,,,,60,24,1440,Contratado,
20-1801-00-1086401-1-1,56,4412000,39500,CLIP  GRANDE DE 78 mm,CAJA,50,100,5000,,,,50,80,4000,Contratado,
20-0901-02-1046968-0-E,1,4218000,34200,ADQUISICION DE INSUMOS DE BIOSEGURIDAD (BARBIJO N95-KN95) PARA EL FORTALECIMIENTO DE CAPACIDADES DE REDES DE SALUD PARA LA ATENCION DE PACIENTES CON SOSPECHA DE CORONAVIRUS COVID - 19 EN CONFORMIDAD A,PIEZA,11250,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,28,315000,11250,28,315000,Contratado,Cronograma
20-0417-06-1075215-1-1,1,4111000,34200,PRUEBA RAPIDA PARA COVID-19,CAJA,25000,1625,406250,BIOSAFETY BOLIVIA S.R.L,8750,218750,2500,8750,218750,Contratado,Cronograma 1
20-0513-00-1083415-1-1,1,4219000,39400,Ambús,PIEZA,20,4000,80000,,,,,,,No se presentaron proponentes,Cronograma 0
20-0513-00-1083415-1-1,2,4219000,39100,Bolsas de residuos 90x120,PIEZA,3500,50,1750,DISTRIBUIDORES COMERCIALES YANARTEAGA S.R.L.,41,1435,3500,41,1435,Contratado,Cronograma 0
20-0513-00-1083415-1-1,3,4219000,34500,Cintas Reflectivas para delimitar el suelo,PIEZA,50,6000,3000,GABRIELA BRICEIDA NINA PAREDES,5400,2700,50,5400,2700,Contratado,Cronograma 0
20-0513-00-1083415-1-1,4,4219000,34500,Carteles (señaletica),PIEZA,8000,3300,2640,GABRIELA BRICEIDA NINA PAREDES,3000,2400,80001,30001,2400,Contratado,
20-0513-00-1083415-1-1,5,4219000,34200,Alcohol en gel 1/2 L,0.5 LITROS,68000,200,13600,TELCHI LITEL LTDA.,150,10200,68000,150,10200,Contratado,
20-0513-00-1083415-1-1,6,4219000,34200,Atomizador,PIEZA,33000,200,6600,CAHUANA ICHUTA DAMACIA,120,3960,33000,120,3960,Contratado,
20-0513-00-1083415-1-1,7,4219000,34500,Protector Facial,PIEZA,37000,700,25900,NIETO CARVAJAL GERMAN MARCELO,650,24050,37000,650,24050,Contratado,
20-0513-00-1083415-1-1,8,4219000,39100,Amonio Cuaternario,5 LITROS,4500,1400,6300,CAHUANA ICHUTA DAMACIA,1200,5400,4500,1200,5400,Contratado,
20-0513-00-1083415-1-1,9,4219000,34200,Barbijos KN-95,PIEZA,6100,80,48800,IMPORTADORA HONGBOL S.R.L.,40,24400,6100,40,24400,Contratado,
20-0513-00-1083415-1-1,10,4219000,34600,Pediluvios,PIEZA,1200,3000,3600,,,,,,,No se presentaron proponentes,
20-0513-00-1083415-1-1,11,4219000,34500,Mochilas Fumigadoras,PIEZA,500,3200,1600,NIETO CARVAJAL GERMAN MARCELO,3100,1550,500,3100,1550,Contratado,
20-0513-00-1083415-1-1,12,4219000,33300,Overoles Impermeables,PIEZA,44400,900,39960,LORA ROCHA JOSE ANTONIO,728,32323.2,44400,728,32323.2,Resuelto,
20-0513-00-1083415-1-1,13,4219000,34200,Alcohol al 70%,LITRO,1000,130,13000,TELCHI LITEL LTDA.,130,13000,1000,130,13000,Contratado,
20-1810-00-1042104-0-E,1,4227000,39400,"CILINDROS DE OXIGENO DE 6 M3, MANOMETRO, VASO HUMIDIFICADOR Y SONDA NASAL",PIEZAS,200,,,FELIX EFRAIN ESTRADA FERNANDEZ,2228,44560,200,2228,44560,Contratado,Cronograma
20-1341-00-1070330-1-1,1,4217000,34200,"ADQUISICION DE GORRO , GUANTES , MASCARILLAS , BARBIJOS , ALCOHOL PARA COVID -19",GLB.,100,30542,30542,TERAN HERRERA MARIA ELIZABETH,29542,29542,10,29542,29542,Contratado,Cronograma 0
20-1341-00-1070330-1-1,2,4713000,39100,"ADQUISICION  MATERIAL DE LIMPIEZA BIOSEGURIDA PARA  PREVENCION ,CONTROL Y ATENCION COVID -19",GLB.,100,40958,40958,ORELLANA AVILA JOSE GUILLERMO,37527.4,37527.4,10,37527.4,37527.4,Contratado,Cronograma 0
20-1705-00-1076163-1-1,1,4111000,43400,ASPIRADOR DE USO GENERAL,GLOBAL,3,13000,39000,,,,,,,No se presentaron proponentes,Cronograma 0
20-1705-00-1076163-1-1,2,4111000,39400,MONITOR DESFIBRILADOR,GLOBAL,1,72000,72000,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,71980,71980,1,71980,71980,Contratado,Cronograma 0
20-1705-00-1076163-1-1,3,4111000,39400,MONITOR DE SIGNOS VITALES,GLOBAL,4,49000,196000,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,49000,196000,4,49000,196000,Contratado,Cronograma 0
20-1287-00-1082097-1-1,1,4214000,39400,SILLA DE ESCRITORIO CON RUEDAS GIRATORIA MARCA TAIWAN Y/O SU EQUIVALENTE,PIEZA,30,55000,1650,,,,30,54800,1644,Contratado,Cronograma 0
20-1287-00-1082097-1-1,2,4214000,43700,REFRIGERADOR DE 2 PUERTAS 16 PIES DE CONGELACION Y REFRIGERACION SISTEMA DE INFRIAMIENTO YELO SECO CAPACIDASD DE CONGELACIÓN 53 LITROS CAP. REFRIGERACION 207 LITROS ENERGIA 220 V/50HZ PÈSO DE 45.5 KG.,PIEZA,10,5950,5950,,,,10,5948,5948,Contratado,Cronograma 0
20-1287-00-1082097-1-1,3,4214000,39700,ESTABILIZADOR DE CORRIENTE DE 100 WATS 2 ENTRADAS DE 220 Y 2 ENTRADAS 110 MARCA OMEGA Y/O SU EQUIVALENTE,PIEZAS,50,80000,4000,,,,50,79900,3995,Contratado,Cronograma 0
20-1287-00-1082097-1-1,4,4214000,39400,MESA MAYO MOVIL DE ACERO ANTICORROSIVO MARCA L&A Y/O SU EQUIVALENTE,PIEZA,10,98000,98000,,,,10,97900,97900,Contratado,Cronograma 0
20-1287-00-1082097-1-1,5,4214000,39400,EQUIPO DE PARTO INSTRUMENTAL MARCA STAINLESS Y/O SU EQUIVALENTE,PIEZA,20,1900,3800,,,,20,1899,3798,Contratado,Cronograma 0
20-1287-00-1082097-1-1,6,4214000,39400,"TENSIOMETRO DIGITAL RECARGABLE, MARCA CITIZEN PROCEDENCIA JAPON O SU EQUIVALNECIA",PIEZA,10,52000,52000,,,,10,51900,51900,Contratado,Cronograma 0
20-1287-00-1082097-1-1,7,4214000,39400,EQUIPO DE CURACION COMPLETO CON TODAS LAS PINZAS MARCA STAINLESS Y/O SU EQUIVALENTE,PIEZAS,20,78000,1560,,,,20,77900,1558,Contratado,Cronograma 0
20-1287-00-1082097-1-1,8,4214000,39700,LAMPARA CUELLO DE GANZO CON 4 RUEDAS ALTURA REGULABLE,PIEZA,10,70000,70000,,,,10,69900,69900,Contratado,Cronograma 0
20-1287-00-1082097-1-1,9,4214000,39400,BALANZA PODALICA DIGITAL PARA SALA DE,PIEZA,20,2200,4400,,,,20,2199,4398,Contratado,Cronograma 0
20-1287-00-1082097-1-1,10,4214000,39400,PIEZA DE TRASPAZO DE ACERO INOXIDABLE MARCA STAINLESS Y/O SU EQUIVALENTE,PIEZA,20,20000,40000,,,,20,19900,39800,Contratado,
20-1287-00-1082097-1-1,11,4214000,39400,BALANZA DIGITAL DE PIE PARA ADULTOS PORTATIL A BATERIA MARCA CAMRRY Y/O SU EQUIVALENTE,PIEZAS,20,35000,70000,,,,20,34900,69800,Contratado,
20-1287-00-1082097-1-1,12,4214000,43110,VITRINA METALICA DE DOS CUERPOS CON 3 BANDEJAS,PIEZAS,20,1990,3980,,,,20,1989,3978,Contratado,
20-1287-00-1082097-1-1,13,4214000,43700,ESTUFA PARA PAI ENFERMERIA DE 9 ELEMENTOS TIPO RADIADOR MARCA WESTERGN Y/O SU EQUIVALENTE,PIEZAS,20,78000,1560,,,,20,77900,1558,Contratado,
20-1287-00-1082097-1-1,14,4214000,33200,ALMOHADAS PARA SALA DE PARTO LAVABLE DE ALTA DENSIDAD,PIEZAS,20,2500,5000,,,,20,2400,4800,Contratado,
20-1287-00-1082097-1-1,15,4214000,39400,AMBU PARA ADULTO PORTATIL MARCA HEMC Y/O SU EQUIVALENTE,PIEZAS,20,75000,1500,,,,20,74900,1498,Contratado,
20-1287-00-1082097-1-1,16,4214000,39400,FONENDOSCOPIO DOBLE CAMPANA PORTATIL MARCA LITIMAN Y/O SU EQUIVALENTE,PIEZAS,20,82000,1640,,,,20,81900,1638,Contratado,
20-1287-00-1082097-1-1,17,4214000,39400,EQUIPO DE SUTURA COMPLETO MARCA STAINLESS O SU EQUIVALENTE,PIEZA,20,88000,1760,,,,20,87900,1758,Contratado,
20-1287-00-1082097-1-1,18,4214000,39700,JARRAS DE PLASTICO DE 1 LITRO,PIEZAS,10,1500,1500,,,,10,1400,1400,Contratado,
20-1287-00-1082097-1-1,19,4214000,39700,CABLE RECARGADOR PARA TENSIOMETRO (CARGADOR DE BATERIA),PIEZA,10,14000,14000,,,,10,13900,13900,Contratado,
20-1287-00-1082097-1-1,20,4214000,43110,GRADILLA METALICA DE DOS PELDAÑOS DE TUBO REDONDO,PIEZA,10,70000,70000,,,,10,69900,69900,Contratado,
20-1287-00-1082097-1-1,21,4214000,39400,TERMOMETRO DIGITAL INFRAROJO RECARGABLE PORTATIL DE FACIL MANEJO,PIEZAS,30,39900,1197,,,,30,39800,1194,Contratado,
20-1287-00-1082097-1-1,22,4214000,34400,TAMBOR MEDIANO DE ACERO INOXIDABLE ESTERILIZABLE MARCA HEMC Y/O SU EQUIVALENTE,PIEZAS,20,45000,90000,,,,20,44900,89800,Contratado,
20-1287-00-1082097-1-1,23,4214000,33200,JUEGO DE SABANAS DE TRES PIEZAS SABANA SOBRESABANA Y FUNDAS,PIEZAS,20,12000,24000,,,,20,11900,23800,Contratado,
20-1287-00-1082097-1-1,24,4214000,39700,PILAS REGARGABLES PARA TERMOMETRO CON SU CARGADOR,PIEZAS,600,18000,1080,Unnamed: 0,1,2,6001,17500,1050,Contratado,
20-1301-00-1086326-1-1,1,5121000,34200,TIRAS REACTIVAS PARA GLUCOMETRO CAJA X 50 TIRAS,CAJA,200,235,47000,,,,200,235,47000,Contratado,Cronograma 0
21-0901-02-1169803-1-2,1,4618200,43400,"Respiradores - ADQUISION DE RESPIRADORES MECANICOS EQUIPO A TURBINA O COMPRESOR, VENTILACION CONTROLADA POR VOLUMEN A PRESION PARA EL I.G.B.J. PREVENSION CONTROL Y ATENCION DEL CORONAVIRUS",UNID,2,271440,542880,,,,2,271440,542880,Contratado,Cronograma 0
21-0417-06-1159434-2-1,1,4110530,34200,Capilares o cartuchos - CARTUCHOS DE CALIBRACION,CAJA,30,2825,84750,VALDES MORALES ROBERTO EFRAIN,2825,84750,30,2825,84750,Contratado,Cronograma 0
21-0417-06-1159434-2-1,2,4110413,34200,Kit de recolección de gases arteriales y capilares - TARJETA MICROSENSOR,CAJA,30,3300,99000,VALDES MORALES ROBERTO EFRAIN,3300,99000,30,3300,99000,Contratado,Cronograma 0
21-0417-06-1159434-2-1,3,4110413,24200,Kit de recolección de gases arteriales y capilares - REMOVEDOR DE COAGULOS,CAJA,30,538,16140,VALDES MORALES ROBERTO EFRAIN,538,16140,30,538,16140,Contratado,Cronograma 0
21-0417-06-1159434-2-1,4,4110530,34200,Capilares o cartuchos - CARTUCHO DE REFERENCIA,CAJA,3,1400,4200,VALDES MORALES ROBERTO EFRAIN,1400,4200,3,1400,4200,Contratado,Cronograma 0
21-0417-06-1159434-2-1,5,4110413,34200,Kit de recolección de gases arteriales y capilares - TARJETA DE SENSORES BUN/CREAT,CAJA,2,1075,2150,VALDES MORALES ROBERTO EFRAIN,1075,2150,2,1075,2150,Contratado,Cronograma 0
21-0417-06-1159434-2-1,6,4110530,34200,Capilares o cartuchos - CARTUCHO DE QC,CAJA,5,1550,7750,VALDES MORALES ROBERTO EFRAIN,1550,7750,5,1550,7750,Contratado,Cronograma 0
20-0170-00-1043762-0-E,1,1115000,34200,BARBIJOS DESECHABLES,CJAS,180,,,TINCUTA BAUTISTA CRISTOBAL JAIME,250,45000,180,250,45000,Contratado,Cronograma
21-1701-00-1132874-1-1,1,8214150,32200,"Diseño o gráficos artísticos - PRODUCTOS DE ARTES GRAFICAS, DIPTICOS DE INFORMACION COVID-19, TAMAÑO 28X21 CM, FULL COLOR, PAPEL COUCHE DE 150 GR, LINEA DOBLE",UNIDAD,357000,0.14,49980,,,,357000,0.11,39270,Contratado,Cronograma 0
20-1260-00-1038785-0-E,1,4219000,43400,PROTECTOR FACIAL,PIEZA,20,,,ATAHUICHI CUYABRE ELBA EVELYN,160,3200,20,160,3200,Contratado,Cronograma
20-1260-00-1038785-0-E,2,4219000,43400,GUANTES DE NITRILO,CAJA,100,,,ATAHUICHI CUYABRE ELBA EVELYN,75.01,7501,100,75.01,7501,Contratado,Cronograma
20-1260-00-1038785-0-E,3,4219000,43400,RESPIRADOR No 95 (BARBIJO),UNIDAD,300,,,ATAHUICHI CUYABRE ELBA EVELYN,46.2,13860,300,46.2,13860,Contratado,Cronograma
20-1302-00-1052360-0-E,1,4110000,43400,CONSERVADOR DE REACTIVO DE 1 PUERTA,EQUIPO,1,,,ENRIQUEZ MENDOZA SISLEY PAOLA,49500,49500,1,49500,49500,Contratado,Cronograma
20-0417-04-1047247-0-E,1,4213000,34200.0,RESPIRADORES N95,PIEZA,5000,,,MAYTA PATZI ELOY ROMAN,60,300000,,,,Contratado,Cronograma
